x1,x2,x3
-4.274126219848059,-0.5175286801547415,0.11004203309341164
-0.9063664302677489,-1.3459168755921043,0.5240931972429175
-3.0210734619666604,-0.5911600202916076,-1.072295935426915
-1.2727680444170402,-0.053419300660916554,-0.5895128815489141
-1.1230118202861823,-1.4533235325382292,1.3591104087150487
-0.5851634978642218,-0.5983555443602396,1.798721309162193
-2.5292453189567015,-1.738350064238788,0.5358433194647556
-0.8209400675088014,-2.272624055930102,-0.004012760651149017
-1.5857366152557182,-1.5505740104602617,-0.6633595555976652
-1.8985852262606604,-0.010014895916810592,-1.6402578151630653
-3.052423222860351,-1.3944604079283367,-1.1540746465613798
0.3648492590194201,-1.0071529016050618,-0.22370423537494993
-2.8126887918979433,-1.4451517608514945,-0.8408005285529455
-2.186485095868612,-0.8543092493951765,-0.08112109503043625
-1.6047185044058512,-0.9268354684853302,-0.5309936342227416
-2.1351527547939244,-3.661094548961799,-0.9079017416832428
-2.394275024944536,-0.7923288938638592,-0.830901403139072
-2.2785140448314536,0.12530381507895932,-1.1408250869417242
-0.7064978585984643,-1.2226319945814716,-0.25769822282122185
-1.896027941484373,-1.5686983465159572,-0.23638838008334043
-2.4028365268277794,-2.4530506698059713,-1.6746275966040407
-1.6245315834214975,-2.11390801397801,2.466306873292214
-1.8735880951677693,-1.6461358094582204,-0.4460355698627612
-1.336551613541823,-2.2338180251403186,-0.17419181202160128
-1.4102827780869063,-2.8989283387257534,-1.4443141145522846
-1.2158341459575839,-1.4744313721708697,-0.418457372121495
-2.1978976374803176,-0.29110136821390137,-0.877916186336757
-0.9253003604997591,-4.37635441681161,0.11220866956946117
-2.6102780476268546,-1.7775172475824608,-0.48375417816533717
-1.7571141545680324,0.5354310517219908,-2.006834623742534
-0.8668556027871531,-2.576327107575091,2.696238034636876
-2.3036725961252644,-0.6823619369059856,-0.7736717308017583
-0.8902727890570779,-1.2698835266945359,0.8602848773000972
-1.4962181954564686,-0.20754215850769409,0.4229565367617136
-1.802498722240307,-1.3417371570487715,0.04922740419867903
-0.3616279454920103,-1.090622050834853,0.18301515106993552
-3.2851855919372683,-0.9093433997622833,-1.1017595142954264
-0.9796370734015794,-1.0637437089491237,0.2726727317861051
-0.6360364861889267,-1.6880404300994236,-0.32136931165913935
-1.5772193517919502,-2.05256835051504,1.6830341232204475
-0.5433183539195154,-1.4177651262020785,-0.4255720770896789
-2.479964890969107,-0.5956899073216714,-1.077737914349783
-1.5618972180102826,-3.054793426533931,-0.7862699715176231
-2.817733212029766,-2.2402257555071587,-0.8714060398842851
-1.0992397833318575,-2.1161722939637446,0.3188448258900702
-1.1562214607514365,-2.3690849187155556,-0.5517773371406336
-0.24031662600950235,-2.3247625582326292,-0.09866435034749198
-1.47595434495473,-2.286137556460258,-0.13231744226779785
-6.94225463743985,-0.38186022783794776,-0.34536049055266443
-2.05144041330926,-1.996055230315884,-0.513427998026663
-2.1562176156044592,-0.7379683914170374,-0.7432068838990593
-0.7693820163164136,-2.5074589548265775,1.7290627841072497
-2.813644730352708,0.1788106515051899,-1.2977549139071674
-0.10476967324068727,-0.01206757025455499,0.10015231395815063
-1.1218169334917576,-1.5842985425908365,-0.2012301577669585
-2.9467866998958785,-0.420590298003717,-0.20769759372244206
-2.7754173638812616,-0.6104958545100004,-0.5488526200830592
-2.2420787586283235,-2.6335333587954217,0.06374221933013677
-2.3073526507044537,-2.371294898730996,0.23030322586575477
-4.335862048605707,-1.0323026475339536,-1.857016863404981
-2.3667011383472083,-0.49428140687923583,-2.068857714060917
-0.7837010489925131,-1.392701965521255,0.45308103524289645
-0.20903868720177896,-2.09331777814346,0.32578257482777684
-0.8149892026676516,-1.6391476680729968,0.4894201230093208
-1.0591770817090451,-4.224726595339563,-0.2927914109715841
-2.50646782177621,-0.6358331293586613,-1.1535738016287764
-3.2233403008068273,-0.20619845292969577,-0.9043468466350985
-0.786297286535329,-0.8892300854630906,-0.22829152428871882
-1.0133503605759233,-1.597233173922541,0.37921584921681695
-2.720699046860997,-0.7149483923593285,-0.9145419270122565
0.0670230150060016,-1.5894834181583077,0.9162255123134664
-1.9350699671372869,-1.8047835941432104,-0.8774649085691953
-1.5391753183370296,-1.1543906117023306,2.0088517178312157
-1.6474248533258207,-5.362953137527823,-0.5964068696300071
-6.673923274066865,-2.7125570726921406,0.2514029683109785
-0.8531722610730965,-2.0646565247565345,-0.7861410644622061
-2.2229964897260386,-1.3641049828906873,-0.8761961308265297
-1.4767076769262222,-1.8686092079417727,-0.702815968903284
-1.3967531401559905,-2.033774102377015,0.6289115636535151
-3.1992656352729223,-1.4549598881808459,-1.355223663186581
-0.751065131745265,-1.7968102006856361,0.2873561489724611
-3.0598998043121237,-2.2158596097267425,-0.532149653642954
-0.47294844988705076,-1.552657851262922,2.0238664405134346
-0.8861696178641619,-1.9575168471471998,-0.0622027674231277
-1.9313474402381077,-2.6841481564049805,-0.4501385612590653
-0.9010762042296337,-0.2517065116902119,-0.006072852838587662
-1.7405410515517057,-4.648578996687596,-0.4991216298457791
-1.2805861427407312,-2.9059199405500573,-0.10792674708382596
-0.33334565554937096,-3.0168669892112163,-0.64079714747449
-0.9508676304818717,-1.9651613874767695,0.023805876496017963
-2.199326053564755,-0.9914831287183226,-1.2296524800500617
-1.0157398362289742,-1.2357816045635586,0.1612234906452435
-1.6624098933778217,-0.5279857728207323,0.3352030781952137
-2.0208996541228794,-0.49952830566497997,0.7028848824411359
-0.10273324178829546,-3.038708815399122,0.6421762434577089
